2021-11-25 14:24:02,497 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.13.Final
2021-11-25 15:17:19,814 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=send email, clazz=org.thingsboard.rule.engine.mail.TbSendEmailNode, configurationDescriptor={"nodeDefinition":{"details":"Expects messages with <b>SEND_EMAIL</b> type. Node works only with messages that  where created using <code>to Email</code> transformation Node, please connect this Node with <code>to Email</code> Node using <code>Successful</code> chain.","description":"Sends email message via SMTP server.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"useSystemSmtpSettings":true,"smtpHost":"localhost","smtpPort":25,"username":null,"password":null,"smtpProtocol":"smtp","timeout":10000,"enableTls":false,"tlsVersion":"TLSv1.2","enableProxy":false,"proxyHost":null,"proxyPort":null,"proxyUser":null,"proxyPassword":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeSendEmailConfig","icon":"send","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,816 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=to email, clazz=org.thingsboard.rule.engine.mail.TbMsgToEmailNode, configurationDescriptor={"nodeDefinition":{"details":"Transforms message to email message by populating email fields using values derived from message metadata. Set 'SEND_EMAIL' output message type.","description":"Transforms message to email message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"fromTemplate":"info@testmail.org","toTemplate":"${userEmail}","ccTemplate":null,"bccTemplate":null,"subjectTemplate":"Device ${deviceType} temperature high","bodyTemplate":"Device ${deviceName} has high temperature ${temp}","isHtmlTemplate":null,"mailBodyType":"false"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeToEmailConfig","icon":"email","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,817 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=to email, clazz=org.thingsboard.rule.engine.mail.TbMsgToEmailNode, configurationDescriptor={"nodeDefinition":{"details":"Transforms message to email message by populating email fields using values derived from message metadata. Set 'SEND_EMAIL' output message type.","description":"Transforms message to email message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"fromTemplate":"info@testmail.org","toTemplate":"${userEmail}","ccTemplate":null,"bccTemplate":null,"subjectTemplate":"Device ${deviceType} temperature high","bodyTemplate":"Device ${deviceName} has high temperature ${temp}","isHtmlTemplate":null,"mailBodyType":"false"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeToEmailConfig","icon":"email","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,819 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count (deprecated), clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNode, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for parent entities and child entities if specified with configurable period. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Periodically counts alarms for entities","inEnabled":false,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"countAlarmsForChildEntities":false,"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,820 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count (deprecated), clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNode, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for parent entities and child entities if specified with configurable period. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Periodically counts alarms for entities","inEnabled":false,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"countAlarmsForChildEntities":false,"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null) will be updated to ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count (deprecated), clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNode, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for parent entities and child entities if specified with configurable period. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Periodically counts alarms for entities","inEnabled":false,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"countAlarmsForChildEntities":false,"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,827 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=acknowledge, clazz=org.thingsboard.rule.engine.flow.TbAckNode, configurationDescriptor={"nodeDefinition":{"details":"After acknowledgement, the message is pushed to related rule nodes. Useful if you don't care what happens to this message next.","description":"Acknowledges the incoming message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"version":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbNodeEmptyConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,829 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=acknowledge, clazz=org.thingsboard.rule.engine.flow.TbAckNode, configurationDescriptor={"nodeDefinition":{"details":"After acknowledgement, the message is pushed to related rule nodes. Useful if you don't care what happens to this message next.","description":"Acknowledges the incoming message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"version":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbNodeEmptyConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,830 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count, clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNodeV2, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for originator and for propagation entities if specified. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Counts alarms by msg originator","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}],"countAlarmsForPropagationEntities":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountV2Config","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,831 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count, clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNodeV2, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for originator and for propagation entities if specified. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Counts alarms by msg originator","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}],"countAlarmsForPropagationEntities":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountV2Config","icon":"functions","iconUrl":"","docUrl":""}}, actions=null) will be updated to ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=alarms count, clazz=org.thingsboard.rule.engine.analytics.latest.alarm.TbAlarmsCountNodeV2, configurationDescriptor={"nodeDefinition":{"details":"Performs count of alarms for originator and for propagation entities if specified. Generates 'POST_TELEMETRY_REQUEST' messages with alarm count values for each found entity.","description":"Counts alarms by msg originator","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"alarmsCountMappings":[{"target":"alarmsCount","typesList":null,"severityList":null,"statusList":null,"latestInterval":0}],"countAlarmsForPropagationEntities":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAlarmsCountV2Config","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,839 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=checkpoint, clazz=org.thingsboard.rule.engine.flow.TbCheckpointNode, configurationDescriptor={"nodeDefinition":{"details":"After successful transfer incoming message is automatically acknowledged. Queue name is configurable.","description":"transfers the message to another queue","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"queueName":"HighPriority"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeCheckPointConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,839 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=checkpoint, clazz=org.thingsboard.rule.engine.flow.TbCheckpointNode, configurationDescriptor={"nodeDefinition":{"details":"After successful transfer incoming message is automatically acknowledged. Queue name is configurable.","description":"transfers the message to another queue","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"queueName":"HighPriority"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeCheckPointConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,841 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=rabbitmq, clazz=org.thingsboard.rule.engine.rabbitmq.TbRabbitMqNode, configurationDescriptor={"nodeDefinition":{"details":"Will publish message payload to RabbitMQ queue.","description":"Publish messages to the RabbitMQ","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"exchangeNamePattern":"","routingKeyPattern":"","messageProperties":null,"host":"localhost","port":5672,"virtualHost":"/","username":"guest","password":"guest","automaticRecoveryEnabled":false,"connectionTimeout":60000,"handshakeTimeout":10000,"clientProperties":{}},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeRabbitMqConfig","icon":"","iconUrl":"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHhtbDpzcGFjZT0icHJlc2VydmUiIHZlcnNpb249IjEuMSIgeT0iMHB4IiB4PSIwcHgiIHZpZXdCb3g9IjAgMCAxMDAwIDEwMDAiPjxwYXRoIHN0cm9rZS13aWR0aD0iLjg0OTU2IiBkPSJtODYwLjQ3IDQxNi4zMmgtMjYyLjAxYy0xMi45MTMgMC0yMy42MTgtMTAuNzA0LTIzLjYxOC0yMy42MTh2LTI3Mi43MWMwLTIwLjMwNS0xNi4yMjctMzYuMjc2LTM2LjI3Ni0zNi4yNzZoLTkzLjc5MmMtMjAuMzA1IDAtMzYuMjc2IDE2LjIyNy0zNi4yNzYgMzYuMjc2djI3MC44NGMtMC4yNTQ4NyAxNC4xMDMtMTEuNDY5IDI1LjU3Mi0yNS43NDIgMjUuNTcybC04NS42MzYgMC42Nzk2NWMtMTQuMTAzIDAtMjUuNTcyLTExLjQ2OS0yNS41NzItMjUuNTcybDAuNjc5NjUtMjcxLjUyYzAtMjAuMzA1LTE2LjIyNy0zNi4yNzYtMzYuMjc2LTM2LjI3NmgtOTMuNTM3Yy0yMC4zMDUgMC0zNi4yNzYgMTYuMjI3LTM2LjI3NiAzNi4yNzZ2NzYzLjg0YzAgMTguMDk2IDE0Ljc4MiAzMi40NTMgMzIuNDUzIDMyLjQ1M2g3MjIuODFjMTguMDk2IDAgMzIuNDUzLTE0Ljc4MiAzMi40NTMtMzIuNDUzdi00MzUuMzFjLTEuMTg5NC0xOC4xODEtMTUuMjkyLTMyLjE5OC0zMy4zODgtMzIuMTk4em0tMTIyLjY4IDI4Ny4wN2MwIDIzLjYxOC0xOC44NiA0Mi40NzgtNDIuNDc4IDQyLjQ3OGgtNzMuOTk3Yy0yMy42MTggMC00Mi40NzgtMTguODYtNDIuNDc4LTQyLjQ3OHYtNzQuMjUyYzAtMjMuNjE4IDE4Ljg2LTQyLjQ3OCA0Mi40NzgtNDIuNDc4aDczLjk5N2MyMy42MTggMCA0Mi40NzggMTguODYgNDIuNDc4IDQyLjQ3OHoiLz48L3N2Zz4=","docUrl":""}}, actions=null)
2021-11-25 15:17:19,842 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=rabbitmq, clazz=org.thingsboard.rule.engine.rabbitmq.TbRabbitMqNode, configurationDescriptor={"nodeDefinition":{"details":"Will publish message payload to RabbitMQ queue.","description":"Publish messages to the RabbitMQ","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"exchangeNamePattern":"","routingKeyPattern":"","messageProperties":null,"host":"localhost","port":5672,"virtualHost":"/","username":"guest","password":"guest","automaticRecoveryEnabled":false,"connectionTimeout":60000,"handshakeTimeout":10000,"clientProperties":{}},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeRabbitMqConfig","icon":"","iconUrl":"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHhtbDpzcGFjZT0icHJlc2VydmUiIHZlcnNpb249IjEuMSIgeT0iMHB4IiB4PSIwcHgiIHZpZXdCb3g9IjAgMCAxMDAwIDEwMDAiPjxwYXRoIHN0cm9rZS13aWR0aD0iLjg0OTU2IiBkPSJtODYwLjQ3IDQxNi4zMmgtMjYyLjAxYy0xMi45MTMgMC0yMy42MTgtMTAuNzA0LTIzLjYxOC0yMy42MTh2LTI3Mi43MWMwLTIwLjMwNS0xNi4yMjctMzYuMjc2LTM2LjI3Ni0zNi4yNzZoLTkzLjc5MmMtMjAuMzA1IDAtMzYuMjc2IDE2LjIyNy0zNi4yNzYgMzYuMjc2djI3MC44NGMtMC4yNTQ4NyAxNC4xMDMtMTEuNDY5IDI1LjU3Mi0yNS43NDIgMjUuNTcybC04NS42MzYgMC42Nzk2NWMtMTQuMTAzIDAtMjUuNTcyLTExLjQ2OS0yNS41NzItMjUuNTcybDAuNjc5NjUtMjcxLjUyYzAtMjAuMzA1LTE2LjIyNy0zNi4yNzYtMzYuMjc2LTM2LjI3NmgtOTMuNTM3Yy0yMC4zMDUgMC0zNi4yNzYgMTYuMjI3LTM2LjI3NiAzNi4yNzZ2NzYzLjg0YzAgMTguMDk2IDE0Ljc4MiAzMi40NTMgMzIuNDUzIDMyLjQ1M2g3MjIuODFjMTguMDk2IDAgMzIuNDUzLTE0Ljc4MiAzMi40NTMtMzIuNDUzdi00MzUuMzFjLTEuMTg5NC0xOC4xODEtMTUuMjkyLTMyLjE5OC0zMy4zODgtMzIuMTk4em0tMTIyLjY4IDI4Ny4wN2MwIDIzLjYxOC0xOC44NiA0Mi40NzgtNDIuNDc4IDQyLjQ3OGgtNzMuOTk3Yy0yMy42MTggMC00Mi40NzgtMTguODYtNDIuNDc4LTQyLjQ3OHYtNzQuMjUyYzAtMjMuNjE4IDE4Ljg2LTQyLjQ3OCA0Mi40NzgtNDIuNDc4aDczLjk5N2MyMy42MTggMCA0Mi40NzggMTguODYgNDIuNDc4IDQyLjQ3OHoiLz48L3N2Zz4=","docUrl":""}}, actions=null)
2021-11-25 15:17:19,844 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=generate report, clazz=org.thingsboard.rule.engine.report.TbGenerateReportNode, configurationDescriptor={"nodeDefinition":{"details":"Generates dashboard based reports.","description":"Generates report","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"useSystemReportsServer":true,"reportsServerEndpointUrl":null,"useReportConfigFromMessage":true,"reportConfig":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeGenerateReportConfig","icon":"description","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,845 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=generate report, clazz=org.thingsboard.rule.engine.report.TbGenerateReportNode, configurationDescriptor={"nodeDefinition":{"details":"Generates dashboard based reports.","description":"Generates report","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"useSystemReportsServer":true,"reportsServerEndpointUrl":null,"useReportConfigFromMessage":true,"reportConfig":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeGenerateReportConfig","icon":"description","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,846 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=FILTER, scope=TENANT, name=switch, clazz=org.thingsboard.rule.engine.filter.TbJsSwitchNode, configurationDescriptor={"nodeDefinition":{"details":"Node executes configured JS script. Script should return array of next Chain names where Message should be routed. If Array is empty - message not routed to next Node. Message payload can be accessed via <code>msg</code> property. For example <code>msg.temperature < 10;</code><br/>Message metadata can be accessed via <code>metadata</code> property. For example <code>metadata.customerName === 'John';</code><br/>Message type can be accessed via <code>msgType</code> property.","description":"Route incoming Message to one or multiple output chains","inEnabled":true,"outEnabled":true,"relationTypes":["Failure"],"customRelations":true,"defaultConfiguration":{"jsScript":"function nextRelation(metadata, msg) {\n    return ['one','nine'];\n}\nif(msgType === 'POST_TELEMETRY_REQUEST') {\n    return ['two'];\n}\nreturn nextRelation(metadata, msg);"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeSwitchConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,846 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=FILTER, scope=TENANT, name=switch, clazz=org.thingsboard.rule.engine.filter.TbJsSwitchNode, configurationDescriptor={"nodeDefinition":{"details":"Node executes configured JS script. Script should return array of next Chain names where Message should be routed. If Array is empty - message not routed to next Node. Message payload can be accessed via <code>msg</code> property. For example <code>msg.temperature < 10;</code><br/>Message metadata can be accessed via <code>metadata</code> property. For example <code>metadata.customerName === 'John';</code><br/>Message type can be accessed via <code>msgType</code> property.","description":"Route incoming Message to one or multiple output chains","inEnabled":true,"outEnabled":true,"relationTypes":["Failure"],"customRelations":true,"defaultConfiguration":{"jsScript":"function nextRelation(metadata, msg) {\n    return ['one','nine'];\n}\nif(msgType === 'POST_TELEMETRY_REQUEST') {\n    return ['two'];\n}\nreturn nextRelation(metadata, msg);"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeSwitchConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,849 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=delete relation, clazz=org.thingsboard.rule.engine.action.TbDeleteRelationNode, configurationDescriptor={"nodeDefinition":{"details":"If the relation(s) successfully deleted -  Message send via <b>Success</b> chain, otherwise <b>Failure</b> chain will be used.","description":"Finds target Entity by entity name pattern and then delete a relation to Originator Entity by type and direction if 'Delete single entity' is set to true, otherwise rule node will delete all relations to the originator of the message by type and direction.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"direction":"FROM","relationType":"Contains","entityType":null,"entityNamePattern":"","entityTypePattern":null,"entityCacheExpiration":300,"deleteForSingleEntity":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeDeleteRelationConfig","icon":"remove_circle","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,850 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component ComponentDescriptor(type=ACTION, scope=TENANT, name=delete relation, clazz=org.thingsboard.rule.engine.action.TbDeleteRelationNode, configurationDescriptor={"nodeDefinition":{"details":"If the relation(s) successfully deleted -  Message send via <b>Success</b> chain, otherwise <b>Failure</b> chain will be used.","description":"Finds target Entity by entity name pattern and then delete a relation to Originator Entity by type and direction if 'Delete single entity' is set to true, otherwise rule node will delete all relations to the originator of the message by type and direction.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"direction":"FROM","relationType":"Contains","entityType":null,"entityNamePattern":"","entityTypePattern":null,"entityCacheExpiration":300,"deleteForSingleEntity":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeDeleteRelationConfig","icon":"remove_circle","iconUrl":"","docUrl":""}}, actions=null) will be updated to ComponentDescriptor(type=ACTION, scope=TENANT, name=delete relation, clazz=org.thingsboard.rule.engine.action.TbDeleteRelationNode, configurationDescriptor={"nodeDefinition":{"details":"If the relation(s) successfully deleted -  Message send via <b>Success</b> chain, otherwise <b>Failure</b> chain will be used.","description":"Finds target Entity by entity name pattern and then delete a relation to Originator Entity by type and direction if 'Delete single entity' is set to true, otherwise rule node will delete all relations to the originator of the message by type and direction.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"direction":"FROM","relationType":"Contains","entityType":null,"entityNamePattern":"","entityTypePattern":null,"entityCacheExpiration":300,"deleteForSingleEntity":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeDeleteRelationConfig","icon":"remove_circle","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,857 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=delay, clazz=org.thingsboard.rule.engine.delay.TbMsgDelayNode, configurationDescriptor={"nodeDefinition":{"details":"Delays messages for configurable period. Please note, this node acknowledges the message from the current queue (message will be removed from queue)","description":"Delays incoming message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"periodInSeconds":60,"maxPendingMsgs":1000,"periodInSecondsPattern":null,"useMetadataPeriodInSecondsPatterns":false},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeMsgDelayConfig","icon":"pause","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,858 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=delay, clazz=org.thingsboard.rule.engine.delay.TbMsgDelayNode, configurationDescriptor={"nodeDefinition":{"details":"Delays messages for configurable period. Please note, this node acknowledges the message from the current queue (message will be removed from queue)","description":"Delays incoming message","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"periodInSeconds":60,"maxPendingMsgs":1000,"periodInSecondsPattern":null,"useMetadataPeriodInSecondsPatterns":false},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeMsgDelayConfig","icon":"pause","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,859 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=message count, clazz=org.thingsboard.rule.engine.action.TbMsgCountNode, configurationDescriptor={"nodeDefinition":{"details":"Count incoming messages for specified interval and produces POST_TELEMETRY_REQUEST msg with messages count","description":"Count incoming messages","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"telemetryPrefix":"messageCount","interval":1},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeMsgCountConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,860 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=message count, clazz=org.thingsboard.rule.engine.action.TbMsgCountNode, configurationDescriptor={"nodeDefinition":{"details":"Count incoming messages for specified interval and produces POST_TELEMETRY_REQUEST msg with messages count","description":"Count incoming messages","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"telemetryPrefix":"messageCount","interval":1},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeMsgCountConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
